run_id,date,plant_id,line_id,shift_id,product_id,planned_units,actual_units,run_hours,downtime_minutes,scrap_units
R2736,2024-06-25,P2,L6,S3,PR2,462,442,7.42,35,12
R2737,2024-06-26,P1,L1,S1,PR2,772,738,7.83,10,29
R2738,2024-06-26,P1,L1,S2,PR4,781,757,7.27,44,12
R2739,2024-06-26,P1,L1,S3,PR2,725,710,7.07,56,20
R2740,2024-06-26,P1,L2,S1,PR1,635,606,7.65,21,22
R2741,2024-06-26,P1,L2,S2,PR2,623,606,7.78,13,13
R2742,2024-06-26,P1,L2,S3,PR2,596,591,7.62,23,22
R2743,2024-06-26,P1,L3,S1,PR5,560,553,7.63,22,20
R2744,2024-06-26,P1,L3,S2,PR1,527,507,7.67,20,13
R2745,2024-06-26,P1,L3,S3,PR4,494,469,7.1,54,12
R2746,2024-06-26,P2,L4,S1,PR4,743,718,7.93,4,14
R2747,2024-06-26,P2,L4,S2,PR5,794,778,7.78,13,27
R2748,2024-06-26,P2,L4,S3,PR2,738,710,7.9,6,18
R2749,2024-06-26,P2,L5,S1,PR3,628,614,7.63,22,18
R2750,2024-06-26,P2,L5,S2,PR1,634,621,7.6,24,19
R2751,2024-06-26,P2,L5,S3,PR5,573,547,7.6,24,15
R2752,2024-06-26,P2,L6,S1,PR1,482,464,7.27,44,5
R2753,2024-06-26,P2,L6,S2,PR4,564,545,7.83,10,17
R2754,2024-06-26,P2,L6,S3,PR1,421,413,7.75,15,8
R2755,2024-06-27,P1,L1,S1,PR3,834,818,7.58,25,21
R2756,2024-06-27,P1,L1,S2,PR3,867,824,7.67,20,25
R2757,2024-06-27,P1,L1,S3,PR3,732,725,7.12,53,20
R2758,2024-06-27,P1,L2,S1,PR3,658,633,7.55,27,10
R2759,2024-06-27,P1,L2,S2,PR4,684,659,7.92,5,16
R2760,2024-06-27,P1,L2,S3,PR1,554,530,7.65,21,20
R2761,2024-06-27,P1,L3,S1,PR3,550,542,7.8,12,12
R2762,2024-06-27,P1,L3,S2,PR3,576,565,7.8,12,11
R2763,2024-06-27,P1,L3,S3,PR4,507,494,7.35,39,13
R2764,2024-06-27,P2,L4,S1,PR5,690,665,7.9,6,13
R2765,2024-06-27,P2,L4,S2,PR1,756,722,7.92,5,24
R2766,2024-06-27,P2,L4,S3,PR5,681,648,7.52,29,19
R2767,2024-06-27,P2,L5,S1,PR5,688,670,7.95,3,12
R2768,2024-06-27,P2,L5,S2,PR1,645,629,7.9,6,13
R2769,2024-06-27,P2,L5,S3,PR4,562,561,7.58,25,12
R2770,2024-06-27,P2,L6,S1,PR5,521,504,7.83,10,15
R2771,2024-06-27,P2,L6,S2,PR3,502,488,7.18,49,15
R2772,2024-06-27,P2,L6,S3,PR2,465,444,7.68,19,15
R2773,2024-06-28,P1,L1,S1,PR3,718,687,7.15,51,13
R2774,2024-06-28,P1,L1,S2,PR4,859,857,7.83,10,15
R2775,2024-06-28,P1,L1,S3,PR3,728,706,7.53,28,19
R2776,2024-06-28,P1,L2,S1,PR5,665,663,7.58,25,16
R2777,2024-06-28,P1,L2,S2,PR3,688,655,7.73,16,12
R2778,2024-06-28,P1,L2,S3,PR2,677,662,7.57,26,25
R2779,2024-06-28,P1,L3,S1,PR1,520,499,7.57,26,8
R2780,2024-06-28,P1,L3,S2,PR3,566,563,7.82,11,20
R2781,2024-06-28,P1,L3,S3,PR1,462,450,7.2,48,10
R2782,2024-06-28,P2,L4,S1,PR5,830,799,7.97,2,20
R2783,2024-06-28,P2,L4,S2,PR4,763,740,7.75,15,18
R2784,2024-06-28,P2,L4,S3,PR1,713,690,7.6,24,22
R2785,2024-06-28,P2,L5,S1,PR5,651,641,7.5,30,10
R2786,2024-06-28,P2,L5,S2,PR3,691,668,7.93,4,16
R2787,2024-06-28,P2,L5,S3,PR2,635,613,7.53,28,8
R2788,2024-06-28,P2,L6,S1,PR3,491,476,7.78,13,18
R2789,2024-06-28,P2,L6,S2,PR1,486,472,7.15,51,5
R2790,2024-06-28,P2,L6,S3,PR3,408,397,7.13,52,12
R2791,2024-06-29,P1,L1,S1,PR5,870,839,7.77,14,10
R2792,2024-06-29,P1,L1,S2,PR5,740,737,7.0,60,15
R2793,2024-06-29,P1,L1,S3,PR1,765,739,7.1,54,23
R2794,2024-06-29,P1,L2,S1,PR2,700,669,7.8,12,12
R2795,2024-06-29,P1,L2,S2,PR3,686,659,7.67,20,20
R2796,2024-06-29,P1,L2,S3,PR4,629,627,7.75,15,16
R2797,2024-06-29,P1,L3,S1,PR1,444,429,7.15,51,10
R2798,2024-06-29,P1,L3,S2,PR1,617,604,7.83,10,23
R2799,2024-06-29,P1,L3,S3,PR5,462,454,7.0,60,16
R2800,2024-06-29,P2,L4,S1,PR1,789,765,7.72,17,29
R2801,2024-06-29,P2,L4,S2,PR3,820,808,7.7,18,31
R2802,2024-06-29,P2,L4,S3,PR1,650,625,7.82,11,20
R2803,2024-06-29,P2,L5,S1,PR2,601,594,7.98,1,15
R2804,2024-06-29,P2,L5,S2,PR2,655,643,7.77,14,12
R2805,2024-06-29,P2,L5,S3,PR3,702,681,7.8,12,10
R2806,2024-06-29,P2,L6,S1,PR4,455,454,7.05,57,11
R2807,2024-06-29,P2,L6,S2,PR2,475,459,7.45,33,10
R2808,2024-06-29,P2,L6,S3,PR5,520,504,7.65,21,13
